date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2023-01-10,ZA13ZL2S,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,39.0,100.0,77.0,94.0,62.0,23.0,1.0,100.0,100.0
2023-01-10,ZA13ZL2V,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,94.0,41.0,100.0,51.0,98.0,63.0,49.0,1.0,100.0,100.0
2023-01-10,ZA13ZL2W,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,67.0,95.0,65.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZL2X,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,41.0,100.0,78.0,96.0,64.0,22.0,1.0,100.0,100.0
2023-01-10,ZA13ZL33,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,96.0,65.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZL34,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,41.0,100.0,64.0,97.0,73.0,36.0,1.0,100.0,100.0
2023-01-10,ZA13ZL35,ST8000DM002,8001563222016,0,100.0,84.0,100.0,100.0,93.0,41.0,100.0,68.0,95.0,63.0,32.0,100.0,100.0,100.0
2023-01-10,ZA13ZL38,ST8000DM002,8001563222016,0,78.0,85.0,100.0,100.0,90.0,41.0,100.0,79.0,82.0,71.0,21.0,1.0,100.0,100.0
2023-01-10,ZA13ZL3A,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,41.0,100.0,69.0,96.0,70.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZL3B,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,93.0,41.0,100.0,60.0,95.0,62.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZL3G,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,41.0,100.0,67.0,97.0,60.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZL3H,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,41.0,100.0,67.0,96.0,62.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZL3M,ST8000DM002,8001563222016,0,67.0,84.0,100.0,100.0,92.0,41.0,100.0,68.0,94.0,65.0,32.0,1.0,100.0,100.0
2023-01-10,ZA13ZL4W,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,39.0,100.0,77.0,93.0,64.0,23.0,1.0,100.0,100.0
2023-01-10,ZA13ZL51,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,91.0,41.0,100.0,60.0,97.0,74.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZL54,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,41.0,100.0,66.0,96.0,70.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZL59,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,94.0,39.0,100.0,77.0,93.0,67.0,23.0,1.0,100.0,100.0
2023-01-10,ZA13ZL5B,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,93.0,39.0,100.0,70.0,93.0,65.0,30.0,1.0,100.0,100.0
2023-01-10,ZA13ZL5G,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,94.0,41.0,100.0,70.0,92.0,64.0,30.0,1.0,100.0,100.0
2023-01-10,ZA13ZL5J,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,41.0,100.0,62.0,94.0,63.0,38.0,1.0,100.0,100.0
2023-01-10,ZA13ZL5S,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,93.0,41.0,100.0,63.0,97.0,71.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZL5Y,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,94.0,39.0,100.0,64.0,95.0,65.0,36.0,1.0,100.0,100.0
2023-01-10,ZA13ZL61,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,41.0,100.0,51.0,94.0,63.0,49.0,1.0,100.0,100.0
2023-01-10,ZA13ZL63,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,93.0,41.0,100.0,63.0,94.0,63.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZL65,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,93.0,41.0,97.0,68.0,93.0,59.0,32.0,22.0,100.0,100.0
2023-01-10,ZA13ZL69,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,41.0,100.0,60.0,96.0,62.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZL6C,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,54.0,95.0,60.0,46.0,1.0,100.0,100.0
2023-01-10,ZA13ZL6D,ST8000DM002,8001563222016,0,75.0,85.0,100.0,100.0,95.0,39.0,100.0,70.0,94.0,66.0,30.0,1.0,100.0,100.0
2023-01-10,ZA13ZL6R,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,93.0,39.0,100.0,67.0,95.0,69.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZL73,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,39.0,100.0,73.0,94.0,65.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZL74,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,41.0,100.0,61.0,98.0,63.0,39.0,1.0,100.0,100.0
2023-01-10,ZA13ZL75,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,41.0,100.0,73.0,95.0,68.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZL76,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,94.0,39.0,100.0,78.0,93.0,63.0,22.0,1.0,100.0,100.0
2023-01-10,ZA13ZL7C,ST8000DM002,8001563222016,0,69.0,84.0,100.0,100.0,94.0,39.0,100.0,75.0,95.0,61.0,25.0,1.0,100.0,100.0
2023-01-10,ZA13ZL7D,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,39.0,100.0,59.0,89.0,68.0,41.0,1.0,100.0,100.0
2023-01-10,ZA13ZL7F,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,93.0,41.0,100.0,65.0,89.0,69.0,35.0,1.0,100.0,100.0
2023-01-10,ZA13ZL7J,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,93.0,39.0,100.0,73.0,95.0,65.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZL7M,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,41.0,100.0,60.0,93.0,64.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZL7N,ST8000DM002,8001563222016,0,83.0,85.0,100.0,98.0,90.0,39.0,84.0,68.0,94.0,81.0,32.0,23.0,100.0,100.0
2023-01-10,ZA13ZL7R,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,39.0,100.0,72.0,95.0,61.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZL7W,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,39.0,100.0,71.0,94.0,63.0,29.0,1.0,100.0,100.0
2023-01-10,ZA13ZL7X,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,39.0,100.0,71.0,96.0,65.0,29.0,1.0,100.0,100.0
2023-01-10,ZA13ZL80,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,41.0,100.0,66.0,94.0,68.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZL83,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,91.0,41.0,100.0,72.0,94.0,62.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZL8Z,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,91.0,41.0,100.0,72.0,96.0,75.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZL90,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,41.0,100.0,63.0,96.0,62.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZLK2,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,91.0,41.0,100.0,64.0,96.0,95.0,36.0,1.0,100.0,100.0
2023-01-10,ZA13ZLMQ,ST8000DM002,8001563222016,0,64.0,84.0,100.0,100.0,92.0,41.0,100.0,63.0,93.0,68.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZM6B,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,38.0,95.0,70.0,96.0,69.0,30.0,17.0,100.0,100.0
2023-01-10,ZA13ZMDA,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,95.0,39.0,100.0,77.0,91.0,67.0,23.0,1.0,100.0,100.0
2023-01-10,ZA13ZMDC,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,93.0,41.0,100.0,75.0,87.0,65.0,25.0,1.0,100.0,100.0
2023-01-10,ZA13ZMDD,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,39.0,100.0,66.0,92.0,65.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZMDE,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,39.0,100.0,64.0,64.0,65.0,36.0,1.0,100.0,100.0
2023-01-10,ZA13ZPKC,ST8000DM002,8001563222016,0,82.0,87.0,100.0,100.0,93.0,41.0,100.0,60.0,95.0,66.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZRK2,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,92.0,41.0,100.0,73.0,94.0,64.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZRN2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,57.0,94.0,70.0,43.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWA,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,41.0,100.0,63.0,95.0,65.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWD,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,41.0,100.0,67.0,71.0,67.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWF,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,41.0,100.0,59.0,78.0,62.0,41.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWG,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,91.0,41.0,100.0,59.0,93.0,65.0,41.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWH,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,93.0,41.0,100.0,69.0,92.0,64.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWK,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,41.0,100.0,64.0,96.0,66.0,36.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWN,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,41.0,100.0,76.0,90.0,65.0,24.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWP,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,61.0,47.0,67.0,39.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWQ,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,69.0,95.0,67.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWR,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,41.0,100.0,78.0,91.0,67.0,22.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWV,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,69.0,2.0,63.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWW,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,93.0,41.0,100.0,63.0,88.0,60.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZRWY,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,94.0,41.0,100.0,66.0,93.0,69.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZRX4,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,91.0,41.0,100.0,74.0,94.0,64.0,26.0,1.0,100.0,100.0
2023-01-10,ZA13ZRX5,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,41.0,100.0,59.0,93.0,64.0,41.0,1.0,100.0,100.0
2023-01-10,ZA13ZRX7,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,39.0,100.0,65.0,93.0,64.0,35.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXB,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,66.0,95.0,67.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXG,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,96.0,41.0,100.0,72.0,96.0,76.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXK,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,93.0,41.0,100.0,67.0,97.0,70.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXP,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,93.0,41.0,100.0,67.0,93.0,66.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXQ,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,93.0,39.0,100.0,73.0,95.0,65.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXS,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,41.0,100.0,68.0,86.0,66.0,32.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXV,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,41.0,100.0,71.0,96.0,62.0,29.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXX,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,93.0,41.0,100.0,72.0,94.0,64.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZRXY,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,41.0,100.0,60.0,86.0,71.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZRY5,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,94.0,41.0,100.0,66.0,95.0,65.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZRY9,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,41.0,100.0,51.0,92.0,66.0,49.0,21.0,100.0,100.0
2023-01-10,ZA13ZRYB,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,41.0,100.0,62.0,95.0,67.0,38.0,1.0,100.0,100.0
2023-01-10,ZA13ZRYG,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,41.0,100.0,70.0,94.0,63.0,30.0,1.0,100.0,100.0
2023-01-10,ZA13ZRYH,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,42.0,49.0,62.0,92.0,76.0,38.0,1.0,100.0,100.0
2023-01-10,ZA13ZRYM,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,91.0,41.0,100.0,63.0,95.0,67.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZRYP,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,89.0,41.0,100.0,68.0,91.0,67.0,32.0,1.0,100.0,100.0
2023-01-10,ZA13ZRYR,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,92.0,41.0,100.0,73.0,95.0,64.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZRYY,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,93.0,41.0,100.0,78.0,93.0,64.0,22.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZ0,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,41.0,100.0,66.0,94.0,61.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZD,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,91.0,41.0,100.0,68.0,95.0,70.0,32.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZE,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,87.0,41.0,100.0,73.0,95.0,84.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZF,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,41.0,100.0,75.0,96.0,66.0,25.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZG,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,90.0,41.0,100.0,77.0,95.0,81.0,23.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZK,ST8000DM002,8001563222016,0,67.0,84.0,100.0,100.0,90.0,41.0,100.0,76.0,95.0,65.0,24.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZL,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,95.0,41.0,100.0,63.0,95.0,70.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZN,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,41.0,100.0,70.0,96.0,64.0,30.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZP,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,93.0,65.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZRZR,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,69.0,95.0,70.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZS00,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,41.0,100.0,73.0,96.0,75.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZS02,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,92.0,41.0,100.0,64.0,98.0,72.0,36.0,1.0,100.0,100.0
2023-01-10,ZA13ZS05,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,93.0,41.0,100.0,63.0,93.0,61.0,37.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0B,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,92.0,41.0,99.0,59.0,96.0,64.0,41.0,21.0,100.0,100.0
2023-01-10,ZA13ZS0C,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,41.0,100.0,65.0,95.0,66.0,35.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0D,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,68.0,95.0,64.0,32.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0G,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,41.0,100.0,64.0,97.0,60.0,36.0,22.0,100.0,100.0
2023-01-10,ZA13ZS0K,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,93.0,65.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0M,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,41.0,100.0,72.0,95.0,66.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0Q,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,93.0,41.0,100.0,72.0,95.0,63.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0R,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,93.0,41.0,100.0,68.0,93.0,64.0,32.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0S,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,92.0,41.0,100.0,74.0,95.0,65.0,26.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0V,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,95.0,41.0,100.0,73.0,95.0,73.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZS0Z,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,41.0,100.0,66.0,97.0,64.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZS14,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,93.0,41.0,100.0,69.0,98.0,64.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZS16,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,93.0,41.0,100.0,61.0,94.0,64.0,39.0,1.0,100.0,100.0
2023-01-10,ZA13ZS17,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,93.0,39.0,100.0,77.0,95.0,71.0,23.0,1.0,100.0,100.0
2023-01-10,ZA13ZS18,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,91.0,41.0,100.0,66.0,95.0,66.0,34.0,20.0,100.0,100.0
2023-01-10,ZA13ZS1A,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,39.0,100.0,60.0,96.0,65.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZS1G,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,90.0,41.0,100.0,56.0,89.0,67.0,44.0,1.0,100.0,100.0
2023-01-10,ZA13ZS1J,ST8000DM002,8001563222016,0,78.0,85.0,100.0,100.0,92.0,39.0,100.0,70.0,72.0,70.0,30.0,19.0,100.0,100.0
2023-01-10,ZA13ZS1P,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,41.0,100.0,69.0,95.0,64.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZS1Q,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,92.0,41.0,100.0,70.0,94.0,65.0,30.0,1.0,100.0,100.0
2023-01-10,ZA13ZS1R,ST8000DM002,8001563222016,0,81.0,85.0,100.0,100.0,92.0,41.0,100.0,65.0,95.0,63.0,35.0,1.0,100.0,100.0
2023-01-10,ZA13ZS1T,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,41.0,100.0,64.0,95.0,66.0,36.0,1.0,100.0,100.0
2023-01-10,ZA13ZS1V,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,41.0,100.0,73.0,94.0,65.0,27.0,1.0,100.0,100.0
2023-01-10,ZA13ZS1W,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,93.0,41.0,100.0,72.0,94.0,63.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZS1Y,ST8000DM002,8001563222016,0,65.0,84.0,100.0,100.0,93.0,41.0,100.0,60.0,93.0,63.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZS22,ST8000DM002,8001563222016,0,76.0,85.0,100.0,98.0,91.0,41.0,94.0,67.0,78.0,70.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZS24,ST8000DM002,8001563222016,0,74.0,85.0,100.0,100.0,91.0,41.0,100.0,75.0,95.0,62.0,25.0,1.0,100.0,100.0
2023-01-10,ZA13ZS25,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,41.0,100.0,76.0,95.0,63.0,24.0,1.0,100.0,100.0
2023-01-10,ZA13ZS26,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,41.0,100.0,76.0,78.0,73.0,24.0,1.0,100.0,100.0
2023-01-10,ZA13ZS27,ST8000DM002,8001563222016,0,82.0,86.0,100.0,100.0,94.0,41.0,100.0,66.0,73.0,62.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZS28,ST8000DM002,8001563222016,0,84.0,85.0,100.0,100.0,92.0,41.0,100.0,72.0,93.0,63.0,28.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2A,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,91.0,41.0,100.0,67.0,88.0,66.0,33.0,18.0,100.0,100.0
2023-01-10,ZA13ZS2C,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,41.0,100.0,67.0,84.0,75.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2E,ST8000DM002,8001563222016,0,80.0,86.0,100.0,100.0,93.0,41.0,100.0,65.0,86.0,63.0,35.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2F,ST8000DM002,8001563222016,0,67.0,85.0,100.0,100.0,93.0,41.0,100.0,68.0,92.0,64.0,32.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2G,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,94.0,41.0,100.0,74.0,85.0,64.0,26.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2N,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,91.0,41.0,100.0,58.0,94.0,64.0,42.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2P,ST8000DM002,8001563222016,0,100.0,84.0,100.0,100.0,93.0,41.0,100.0,76.0,88.0,64.0,24.0,100.0,100.0,100.0
2023-01-10,ZA13ZS2Q,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,41.0,94.0,69.0,96.0,63.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2R,ST8000DM002,8001563222016,0,69.0,84.0,100.0,100.0,92.0,41.0,100.0,60.0,95.0,63.0,40.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2T,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,41.0,100.0,67.0,88.0,62.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2V,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,91.0,41.0,94.0,59.0,94.0,64.0,41.0,21.0,100.0,100.0
2023-01-10,ZA13ZS2W,ST8000DM002,8001563222016,0,100.0,84.0,100.0,100.0,93.0,41.0,100.0,78.0,87.0,72.0,22.0,100.0,100.0,100.0
2023-01-10,ZA13ZS2X,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,39.0,100.0,70.0,90.0,66.0,30.0,1.0,100.0,100.0
2023-01-10,ZA13ZS2Y,ST8000DM002,8001563222016,0,100.0,84.0,100.0,100.0,92.0,39.0,100.0,68.0,86.0,68.0,32.0,100.0,100.0,100.0
2023-01-10,ZA13ZS2Z,ST8000DM002,8001563222016,0,68.0,85.0,100.0,100.0,88.0,41.0,100.0,67.0,96.0,67.0,33.0,1.0,100.0,100.0
2023-01-10,ZA13ZS31,ST8000DM002,8001563222016,0,70.0,84.0,100.0,100.0,93.0,41.0,100.0,69.0,93.0,61.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZS34,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,41.0,100.0,66.0,91.0,61.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZS35,ST8000DM002,8001563222016,0,75.0,84.0,100.0,100.0,93.0,39.0,100.0,69.0,95.0,66.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZS36,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,41.0,97.0,66.0,88.0,64.0,34.0,1.0,100.0,100.0
2023-01-10,ZA13ZS37,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,41.0,100.0,69.0,94.0,62.0,31.0,1.0,100.0,100.0
2023-01-10,ZA13ZS39,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,90.0,41.0,100.0,63.0,96.0,69.0,37.0,1.0,100.0,100.0
